Category ID	416	235	20150213
Category ID	417	73	20150213
Category ID	418	13	20150213
Category ID	419	53	20150213
Category ID	420	4	20150213
Category ID	421	3	20150213
Category ID	422	35	20150213
Category ID	424	16	20150213
Category ID	430	72	20150213
Category ID	431	23	20150213
Category ID	432	109	20150213
Category ID	433	1217	20150213
Category ID	435	6	20150213
Category ID	436	39	20150213
Category ID	437	1753	20150213
Category ID	438	1191	20150213
Category ID	439	611	20150213
Category ID	440	83	20150213
Category ID	441	9	20150213
Category ID	443	172	20150213
Category ID	444	2	20150213
Category ID	447	58	20150213
Category ID	448	23	20150213
Category ID	449	2	20150213
Category ID	451	24	20150213
Category ID	452	325	20150213
Category ID	453	974	20150213
Category ID	454	137	20150213
Category ID	455	2	20150213
Category ID	456	2	20150213
Category ID	457	101	20150213
Category ID	458	25	20150213
Category ID	459	12	20150213
Category ID	460	14	20150213
Category ID	461	58	20150213
Category ID	462	3	20150213
Category ID	463	42	20150213
Category ID	465	2	20150213
Category ID	467	96	20150213
Category ID	468	20	20150213
Category ID	469	1064	20150213
Category ID	470	29	20150213
Category ID	471	11	20150213
Category ID	472	3	20150213
Category ID	473	221	20150213
Category ID	501	58	20150213
Category ID	506	8	20150213
Category ID	507	16900	20150213
Category ID	509	2881	20150213
Category ID	510	5	20150213
Category ID	511	1827	20150213
Category ID	513	61	20150213
Category ID	515	32499	20150213
Category ID	516	66	20150213
Category ID	518	5	20150213
Category ID	520	26	20150213
Category ID	521	4004	20150213
Category ID	523	76	20150213
Category ID	525	1812	20150213
Category ID	526	40	20150213
Category ID	527	24245	20150213
Category ID	528	13937	20150213
Category ID	529	9337	20150213
Category ID	530	2563	20150213
Category ID	531	15	20150213
Category ID	532	835	20150213
Category ID	533	192	20150213
Category ID	534	64900	20150213
Category ID	535	72513	20150213
Category ID	536	391	20150213
Category ID	537	1142	20150213
Category ID	538	1995	20150213
Category ID	543	174499	20150213
Category ID	544	135806	20150213
Category ID	545	4711	20150213
Category ID	547	53811	20150213
Category ID	548	153228	20150213
Category ID	550	117481	20150213
Category ID	551	86561	20150213
Category ID	552	17810	20150213
Category ID	554	5045	20150213
Category ID	555	125	20150213
Category ID	556	3971	20150213
Category ID	557	12	20150213
Category ID	558	17412	20150213
Category ID	559	103785	20150213
Category ID	560	5654	20150213
Category ID	561	1514	20150213
Category ID	562	15432	20150213
Category ID	565	86	20150213
Category ID	567	52	20150213
Category ID	568	90096	20150213
Category ID	569	6255	20150213
Category ID	573	52053	20150213
Category ID	575	12007	20150213
Category ID	576	67852	20150213
Category ID	577	10202	20150213
Category ID	580	4578	20150213
Category ID	602	2	20150213
Category ID	605	126	20150213
Category ID	608	77	20150213
Category ID	609	17	20150213
Category ID	610	56	20150213
Category ID	611	67	20150213
Category ID	613	3	20150213
Category ID	614	23	20150213
Category ID	615	237	20150213
Category ID	616	22	20150213
Category ID	617	14	20150213
Category ID	619	21	20150213
Category ID	620	48	20150213
Category ID	621	1507	20150213
Category ID	624	1	20150213
Category ID	625	62	20150213
Category ID	626	69	20150213
Category ID	628	33	20150213
Category ID	630	41	20150213
Category ID	632	114	20150213
Category ID	635	10	20150213
Category ID	636	1	20150213
Category ID	638	2406	20150213
Category ID	641	7	20150213
Category ID	642	153	20150213
Category ID	643	262	20150213
Category ID	644	6	20150213
Category ID	646	2199	20150213
Category ID	647	452	20150213
Category ID	648	9	20150213
Category ID	649	1446	20150213
Category ID	650	166	20150213
Category ID	651	3488	20150213
Category ID	652	2	20150213
Category ID	653	36	20150213
Category ID	654	1	20150213
Category ID	655	13	20150213
Category ID	656	1	20150213
Category ID	657	13	20150213
Category ID	658	15	20150213
Category ID	662	41	20150213
Category ID	663	170	20150213
Category ID	666	230	20150213
Category ID	667	2	20150213
Category ID	668	115	20150213
Category ID	670	1108	20150213
Category ID	671	1439	20150213
Category ID	673	1	20150213
Category ID	675	657	20150213
Category ID	676	9	20150213
Category ID	677	17	20150213
Category ID	679	45	20150213
Category ID	680	2229	20150213
Category ID	681	862	20150213
Category ID	683	166	20150213
Category ID	684	1110	20150213
Category ID	685	798	20150213
Category ID	686	324	20150213
Category ID	689	5295	20150213
Category ID	690	21	20150213
Category ID	691	205	20150213
Category ID	692	43	20150213
Category ID	693	4	20150213
Category ID	694	5	20150213
Category ID	695	22	20150213
Category ID	707	655	20150213
Category ID	708	6	20150213
Category ID	709	310	20150213
Category ID	710	5	20150213
Category ID	713	2	20150213
Category ID	714	19	20150213
Category ID	715	23	20150213
Category ID	716	1	20150213
Category ID	717	119	20150213
Category ID	718	42	20150213
Category ID	719	5	20150213
Category ID	720	1016	20150213
Category ID	721	313	20150213
Category ID	722	2	20150213
Category ID	723	2044	20150213
Category ID	725	617	20150213
Category ID	727	5	20150213
Category ID	729	1	20150213
Category ID	730	13	20150213
Category ID	731	17	20150213
Category ID	732	80	20150213
Category ID	733	2214	20150213
Category ID	734	260	20150213
Category ID	735	1944	20150213
Category ID	736	542	20150213
Category ID	739	21	20150213
Category ID	742	4754	20150213
Category ID	743	3386	20150213
Category ID	744	4096	20150213
Category ID	745	8944	20150213
Category ID	746	17	20150213
Category ID	747	50	20150213
Category ID	748	83	20150213
Category ID	749	261	20150213
Category ID	751	1754	20150213
Category ID	752	677	20150213
Category ID	753	5182	20150213
Category ID	754	810	20150213
Category ID	756	1416	20150213
Category ID	757	126	20150213
Category ID	758	36	20150213
Category ID	759	111	20150213
Category ID	760	5	20150213
Category ID	761	6	20150213
Category ID	764	2811	20150213
Category ID	765	7419	20150213
Category ID	766	1	20150213
Category ID	767	9323	20150213
Category ID	768	15	20150213
Category ID	769	306	20150213
Category ID	771	1487	20150213
Category ID	774	3	20150213
Category ID	775	16	20150213
Category ID	776	2	20150213
Category ID	778	7	20150213
Category ID	780	58	20150213
Category ID	782	1	20150213
Category ID	783	7	20150213
Category ID	784	222	20150213
Category ID	785	10	20150213
Category ID	786	959	20150213
Category ID	787	708	20150213
Category ID	788	147	20150213
Category ID	789	36	20150213
Category ID	790	63	20150213
Category ID	791	18	20150213
Category ID	792	8173	20150213
Category ID	793	9481	20150213
Category ID	794	32	20150213
Category ID	795	15546	20150213
Category ID	796	82	20150213
Category ID	797	173	20150213
Category ID	799	39	20150213
Category ID	901	10953	20150213
Category ID	902	263	20150213
Category ID	903	98	20150213
Category ID	904	1513	20150213
Category ID	905	2616	20150213
Category ID	906	951	20150213
Category ID	907	165	20150213
Category ID	908	533	20150213
Category ID	909	515	20150213
Category ID	910	1	20150213
Category ID	911	3032	20150213
Category ID	912	363	20150213
Category ID	913	892	20150213
Category ID	914	28	20150213
Category ID	916	12	20150213
Category ID	917	4	20150213
Category ID	918	124	20150213
Category ID	920	671	20150213
Category ID	921	192	20150213
Category ID	922	318	20150213
Category ID	923	76	20150213
Category ID	924	161	20150213
Category ID	926	11	20150213
Category ID	928	16	20150213
Category ID	937	41	20150213
Category ID	938	240	20150213
Category ID	939	58	20150213
Category ID	940	116	20150213
Category ID	941	56	20150213
Category ID	942	64	20150213
Category ID	943	7	20150213
Category ID	944	18	20150213
Category ID	945	59	20150213
Category ID	946	137	20150213
Category ID	947	9	20150213
Category ID	948	8	20150213
Category ID	949	41	20150213
Category ID	950	175	20150213
Category ID	951	16	20150213
Category ID	953	31	20150213
Category ID	954	360	20150213
Category ID	955	1283	20150213
Category ID	956	39	20150213
Category ID	957	11	20150213
Category ID	958	1	20150213
Category ID	959	2	20150213
Category ID	963	1307	20150213
Category ID	964	3	20150213
Category ID	966	10	20150213
Category ID	967	10	20150213
Category ID	969	1	20150213
Category ID	970	15	20150213
Category ID	971	10	20150213
Category ID	973	1	20150213
Category ID	974	82	20150213
Category ID	975	535	20150213
Category ID	976	1100	20150213
Category ID	977	253	20150213
Category ID	978	151	20150213
Category ID	979	66	20150213
Category ID	980	114	20150213
Category ID	981	175	20150213
Category ID	982	104	20150213
Category ID	983	200	20150213
Category ID	984	201	20150213
Category ID	985	19	20150213
Category ID	986	3	20150213
Category ID	987	16	20150213
Category ID	988	8	20150213
Category ID	989	16	20150213
Category ID	990	57	20150213
Category ID	991	5000	20150213
Category ID	992	251	20150213
Category ID	994	78	20150213
Category ID	995	250	20150213
Category ID	996	7	20150213
Category ID	997	3	20150213
Category ID	998	66	20150213
Category ID	999	7	20150213
Category ID	1101	439	20150213
Category ID	1201	170839	20150213
Category ID	1202	952	20150213
Category ID	1203	1281	20150213
Category ID	1301	2371	20150213
Category ID	1302	52	20150213
Category ID	1303	105	20150213
Category ID	1401	1894	20150213
Category ID	1402	3332	20150213
Category ID	1403	1343	20150213
Category ID	7002	8722	20150213
Category ID	7003	245	20150213
Category ID	7004	167	20150213
Category ID	7005	38	20150213
Category ID	7006	42	20150213
Category ID	7007	54	20150213
Category ID	7008	25	20150213
Category ID	7009	539	20150213
Category ID	7010	18	20150213
Category ID	7011	661	20150213
Category ID	7012	7	20150213
Category ID	7013	6	20150213
Category ID	7015	6	20150213
Category ID	7016	4	20150213
Category ID	7017	2	20150213
Category ID	9000	555	20150213
Category ID	9001	125	20150213
Category ID	9002	16	20150213
Category ID	9003	116	20150213
Category ID	9004	31	20150213
Category ID	1	427	20150214
Category ID	2	34	20150214
Category ID	7	5	20150214
Category ID	8	12	20150214
Category ID	10	46	20150214
Category ID	11	57	20150214
Category ID	21	377	20150214
Category ID	22	186	20150214
Category ID	24	139	20150214
Category ID	26	360	20150214
Category ID	27	508	20150214
Category ID	62	419	20150214
Category ID	68	372	20150214
Category ID	69	100	20150214
Category ID	70	9	20150214
Category ID	74	157	20150214
Category ID	78	412	20150214
Category ID	104	300	20150214
Category ID	106	374	20150214
Category ID	107	4	20150214
Category ID	108	43	20150214
Category ID	109	124	20150214
Category ID	111	187	20150214
Category ID	113	54	20150214
Category ID	114	95	20150214
Category ID	115	137	20150214
Category ID	116	113	20150214
Category ID	117	906	20150214
Category ID	119	21	20150214
Category ID	121	362	20150214
Category ID	122	39	20150214
Category ID	127	51	20150214
Category ID	128	48	20150214
Category ID	129	6	20150214
Category ID	131	1015	20150214
Category ID	133	553	20150214
Category ID	134	95	20150214
Category ID	136	1	20150214
Category ID	139	36	20150214
Category ID	141	697	20150214
Category ID	142	8	20150214
Category ID	143	3	20150214
Category ID	144	329	20150214
Category ID	145	24	20150214
Category ID	146	453	20150214
Category ID	147	8	20150214
Category ID	148	517	20150214
Category ID	149	14	20150214
Category ID	151	76	20150214
Category ID	152	14	20150214
Category ID	153	23	20150214
Category ID	154	19	20150214
Category ID	156	25	20150214
Category ID	158	128	20150214
Category ID	160	185	20150214
Category ID	161	33	20150214
Category ID	162	8	20150214
Category ID	163	1108	20150214
Category ID	164	1625	20150214
Category ID	167	1105	20150214
Category ID	168	1650	20150214
Category ID	169	848	20150214
Category ID	170	441	20150214
Category ID	171	8	20150214
Category ID	172	1	20150214
Category ID	173	1	20150214
Category ID	174	43	20150214
Category ID	175	1	20150214
Category ID	176	12	20150214
Category ID	177	42	20150214
Category ID	178	27	20150214
Category ID	180	104	20150214
Category ID	181	557	20150214
Category ID	185	8	20150214
Category ID	186	10	20150214
Category ID	187	187	20150214
Category ID	190	20	20150214
Category ID	191	1257	20150214
Category ID	193	49	20150214
Category ID	194	1293	20150214
Category ID	197	34	20150214
Category ID	198	28	20150214
Category ID	199	1234	20150214
Category ID	200	22	20150214
Category ID	201	76	20150214
Category ID	202	111	20150214
Category ID	203	63	20150214
Category ID	204	52	20150214
Category ID	205	118	20150214
Category ID	209	116	20150214
Category ID	210	1036	20150214
Category ID	211	1779	20150214
Category ID	213	12	20150214
Category ID	214	38	20150214
Category ID	215	4	20150214
Category ID	216	3	20150214
Category ID	401	4	20150214
Category ID	402	1	20150214
Category ID	404	24	20150214
Category ID	405	199	20150214
Category ID	406	399	20150214
Category ID	407	505	20150214
Category ID	408	1011	20150214
Category ID	409	9	20150214
Category ID	410	25	20150214
Category ID	411	129	20150214
Category ID	412	2	20150214
Category ID	413	41	20150214
Category ID	414	238	20150214
Category ID	415	355	20150214
Category ID	416	155	20150214
Category ID	417	50	20150214
Category ID	418	9	20150214
Category ID	419	30	20150214
Category ID	420	3	20150214
Category ID	421	1	20150214
Category ID	422	47	20150214
Category ID	424	12	20150214
Category ID	429	1	20150214
Category ID	430	49	20150214
Category ID	431	26	20150214
Category ID	432	94	20150214
Category ID	433	880	20150214
Category ID	435	9	20150214
Category ID	436	29	20150214
Category ID	437	1115	20150214
Category ID	438	983	20150214
Category ID	439	423	20150214
Category ID	440	65	20150214
Category ID	441	4	20150214
Category ID	442	1	20150214
Category ID	443	105	20150214
Category ID	445	2	20150214
Category ID	446	1	20150214
Category ID	447	41	20150214
Category ID	448	17	20150214
Category ID	450	2	20150214
Category ID	451	20	20150214
Category ID	452	218	20150214
Category ID	453	696	20150214
Category ID	454	98	20150214
Category ID	455	2	20150214
Category ID	457	104	20150214
Category ID	458	18	20150214
Category ID	459	3	20150214
Category ID	460	9	20150214
Category ID	461	49	20150214
Category ID	462	2	20150214
Category ID	463	38	20150214
Category ID	467	73	20150214
Category ID	468	11	20150214
Category ID	469	713	20150214
Category ID	470	26	20150214
Category ID	471	10	20150214
Category ID	473	156	20150214
Category ID	501	36	20150214
Category ID	506	7	20150214
Category ID	507	17515	20150214
Category ID	509	2435	20150214
Category ID	510	3	20150214
Category ID	511	2144	20150214
Category ID	513	56	20150214
Category ID	515	31297	20150214
Category ID	516	55	20150214
Category ID	518	3	20150214
Category ID	520	27	20150214
Category ID	521	3916	20150214
Category ID	523	89	20150214
Category ID	525	1851	20150214
Category ID	526	29	20150214
Category ID	527	22796	20150214
Category ID	528	13217	20150214
Category ID	529	8678	20150214
Category ID	530	2553	20150214
Category ID	531	8	20150214
Category ID	532	842	20150214
Category ID	533	162	20150214
Category ID	534	61050	20150214
Category ID	535	67323	20150214
Category ID	536	427	20150214
Category ID	537	1148	20150214
Category ID	538	1890	20150214
Category ID	543	161241	20150214
Category ID	544	126774	20150214
Category ID	545	4307	20150214
Category ID	547	49110	20150214
Category ID	548	142541	20150214
Category ID	550	112918	20150214
Category ID	551	82846	20150214
Category ID	552	17354	20150214
Category ID	554	4832	20150214
Category ID	555	122	20150214
Category ID	556	3464	20150214
Category ID	557	14	20150214
Category ID	558	15928	20150214
Category ID	559	97189	20150214
Category ID	560	5429	20150214
Category ID	561	1482	20150214
Category ID	562	13982	20150214
Category ID	565	105	20150214
Category ID	567	42	20150214
Category ID	568	88177	20150214
Category ID	569	6843	20150214
Category ID	573	50528	20150214
Category ID	575	10704	20150214
Category ID	576	63418	20150214
Category ID	577	9484	20150214
Category ID	580	3147	20150214
Category ID	603	1	20150214
Category ID	604	1	20150214
Category ID	605	115	20150214
Category ID	608	77	20150214
Category ID	609	19	20150214
Category ID	610	65	20150214
Category ID	611	65	20150214
Category ID	613	2	20150214
Category ID	614	24	20150214
Category ID	615	211	20150214
Category ID	616	24	20150214
Category ID	617	21	20150214
Category ID	619	12	20150214
Category ID	620	41	20150214
Category ID	621	1359	20150214
Category ID	623	1	20150214
Category ID	624	2	20150214
Category ID	625	32	20150214
Category ID	626	56	20150214
Category ID	628	35	20150214
Category ID	630	34	20150214
Category ID	631	3	20150214
Category ID	632	120	20150214
Category ID	635	6	20150214
Category ID	638	2004	20150214
Category ID	641	3	20150214
Category ID	642	121	20150214
Category ID	643	225	20150214
Category ID	644	6	20150214
Category ID	646	2019	20150214
Category ID	647	420	20150214
Category ID	648	7	20150214
Category ID	649	1206	20150214
Category ID	650	170	20150214
Category ID	651	3098	20150214
Category ID	652	3	20150214
Category ID	653	29	20150214
Category ID	654	1	20150214
Category ID	655	17	20150214
Category ID	656	3	20150214
Category ID	657	21	20150214
Category ID	658	20	20150214
Category ID	662	37	20150214
Category ID	663	152	20150214
Category ID	665	2	20150214
Category ID	666	137	20150214
Category ID	667	2	20150214
Category ID	668	112	20150214
Category ID	670	956	20150214
Category ID	671	1219	20150214
Category ID	675	643	20150214
Category ID	676	6	20150214
Category ID	677	20	20150214
Category ID	679	23	20150214
Category ID	680	1943	20150214
Category ID	681	729	20150214
Category ID	683	128	20150214
Category ID	684	1009	20150214
Category ID	685	723	20150214
Category ID	686	245	20150214
Category ID	689	4628	20150214
Category ID	690	15	20150214
Category ID	691	186	20150214
Category ID	692	35	20150214
Category ID	693	1	20150214
Category ID	694	6	20150214
Category ID	695	15	20150214
Category ID	707	604	20150214
Category ID	708	9	20150214
Category ID	709	288	20150214
Category ID	710	2	20150214
Category ID	714	15	20150214
Category ID	715	15	20150214
Category ID	716	3	20150214
Category ID	717	113	20150214
Category ID	718	32	20150214
Category ID	719	3	20150214
Category ID	720	1008	20150214
Category ID	721	326	20150214
Category ID	722	1	20150214
Category ID	723	1918	20150214
Category ID	725	635	20150214
Category ID	727	9	20150214
Category ID	729	1	20150214
Category ID	730	10	20150214
Category ID	731	25	20150214
Category ID	732	98	20150214
Category ID	733	2236	20150214
Category ID	734	248	20150214
Category ID	735	1846	20150214
Category ID	736	509	20150214
Category ID	739	18	20150214
Category ID	742	4568	20150214
Category ID	743	3167	20150214
Category ID	744	6161	20150214
Category ID	745	8236	20150214
Category ID	746	5	20150214
Category ID	747	77	20150214
Category ID	748	83	20150214
Category ID	749	274	20150214
Category ID	751	1654	20150214
Category ID	752	705	20150214
Category ID	753	5214	20150214
Category ID	754	700	20150214
Category ID	756	1365	20150214
Category ID	757	107	20150214
Category ID	758	28	20150214
Category ID	759	111	20150214
Category ID	760	3	20150214
Category ID	761	2	20150214
Category ID	764	2713	20150214
Category ID	765	7080	20150214
Category ID	767	8741	20150214
Category ID	768	22	20150214
Category ID	769	270	20150214
Category ID	771	1468	20150214
Category ID	774	1	20150214
Category ID	775	15	20150214
Category ID	776	1	20150214
Category ID	778	3	20150214
Category ID	780	56	20150214
Category ID	782	1	20150214
Category ID	783	2	20150214
Category ID	784	205	20150214
Category ID	785	9	20150214
Category ID	786	908	20150214
Category ID	787	652	20150214
Category ID	788	127	20150214
Category ID	789	30	20150214
Category ID	790	70	20150214
Category ID	791	19	20150214
Category ID	792	7983	20150214
Category ID	793	8956	20150214
Category ID	794	46	20150214
Category ID	795	14460	20150214
Category ID	796	74	20150214
Category ID	797	199	20150214
Category ID	799	29	20150214
Category ID	901	11974	20150214
Category ID	902	254	20150214
Category ID	903	100	20150214
Category ID	904	1518	20150214
Category ID	905	2622	20150214
Category ID	906	986	20150214
Category ID	907	184	20150214
Category ID	908	508	20150214
Category ID	909	510	20150214
Category ID	910	1	20150214
Category ID	911	2995	20150214
Category ID	912	300	20150214
Category ID	913	880	20150214
Category ID	914	38	20150214
Category ID	916	10	20150214
Category ID	917	8	20150214
Category ID	918	147	20150214
Category ID	919	1	20150214
Category ID	920	672	20150214
Category ID	921	185	20150214
Category ID	922	379	20150214
Category ID	923	75	20150214
Category ID	924	143	20150214
Category ID	926	10	20150214
Category ID	928	19	20150214
Category ID	937	40	20150214
Category ID	938	259	20150214
Category ID	939	61	20150214
Category ID	940	113	20150214
Category ID	941	52	20150214
Category ID	942	98	20150214
Category ID	943	4	20150214
Category ID	944	9	20150214
Category ID	945	66	20150214
Category ID	946	128	20150214
Category ID	947	21	20150214
Category ID	948	16	20150214
Category ID	949	43	20150214
Category ID	950	201	20150214
Category ID	951	30	20150214
Category ID	953	49	20150214
Category ID	954	331	20150214
Category ID	955	1333	20150214
Category ID	956	40	20150214
Category ID	957	14	20150214
Category ID	958	1	20150214
Category ID	959	4	20150214
Category ID	961	1	20150214
Category ID	963	1310	20150214
Category ID	964	6	20150214
Category ID	965	2	20150214
Category ID	966	11	20150214
Category ID	967	11	20150214
Category ID	970	28	20150214
Category ID	971	24	20150214
Category ID	973	4	20150214
Category ID	974	84	20150214
Category ID	975	569	20150214
Category ID	976	1066	20150214
Category ID	977	237	20150214
Category ID	978	146	20150214
Category ID	979	51	20150214
Category ID	980	110	20150214
Category ID	981	177	20150214
Category ID	982	87	20150214
Category ID	983	213	20150214
Category ID	984	248	20150214
Category ID	985	20	20150214
Category ID	986	6	20150214
Category ID	987	13	20150214
Category ID	988	6	20150214
Category ID	989	12	20150214
Category ID	990	64	20150214
Category ID	991	4732	20150214
Category ID	992	253	20150214
Category ID	994	80	20150214
Category ID	995	296	20150214
Category ID	996	4	20150214
Category ID	997	9	20150214
Category ID	998	70	20150214
Category ID	999	8	20150214
Category ID	1101	222	20150214
Category ID	1201	168702	20150214
Category ID	1202	1023	20150214
Category ID	1203	1418	20150214
Category ID	1301	2381	20150214
Category ID	1302	35	20150214
Category ID	1303	86	20150214
Category ID	1401	1357	20150214
Category ID	1402	2609	20150214
Category ID	1403	1096	20150214
Category ID	7002	8177	20150214
Category ID	7003	237	20150214
Category ID	7004	175	20150214
Category ID	7005	27	20150214
Category ID	7006	46	20150214
Category ID	7007	39	20150214
Category ID	7008	28	20150214
Category ID	7009	446	20150214
Category ID	7010	11	20150214
Category ID	7011	662	20150214
Category ID	7012	1	20150214
Category ID	7013	2	20150214
Category ID	7015	2	20150214
Category ID	7016	5	20150214
Category ID	9000	537	20150214
Category ID	9001	134	20150214
Category ID	9002	9	20150214
Category ID	9003	123	20150214
Category ID	9004	33	20150214
Category ID	1	386	20150215
Category ID	2	30	20150215
Category ID	7	8	20150215
Category ID	8	9	20150215
Category ID	10	62	20150215
Category ID	11	62	20150215
Category ID	21	401	20150215
Category ID	22	209	20150215
Category ID	24	115	20150215
Category ID	26	382	20150215
Category ID	27	491	20150215
Category ID	62	426	20150215
Category ID	68	376	20150215
Category ID	69	120	20150215
Category ID	70	12	20150215
Category ID	74	158	20150215
Category ID	78	397	20150215
Category ID	104	306	20150215
Category ID	106	405	20150215
Category ID	107	6	20150215
Category ID	108	66	20150215
Category ID	109	136	20150215
Category ID	111	177	20150215
Category ID	113	89	20150215
Category ID	114	77	20150215
Category ID	115	140	20150215
Category ID	116	97	20150215
Category ID	117	882	20150215
Category ID	119	15	20150215
Category ID	121	326	20150215
Category ID	122	29	20150215
Category ID	127	52	20150215
Category ID	128	43	20150215
Category ID	129	2	20150215
Category ID	131	1136	20150215
Category ID	133	485	20150215
Category ID	134	102	20150215
Category ID	136	1	20150215
Category ID	139	23	20150215
Category ID	141	729	20150215
Category ID	142	8	20150215
Category ID	143	1	20150215
Category ID	144	336	20150215
Category ID	145	21	20150215
Category ID	146	409	20150215
Category ID	147	4	20150215
Category ID	148	469	20150215
Category ID	149	14	20150215
Category ID	151	61	20150215
Category ID	152	8	20150215
Category ID	153	21	20150215
Category ID	154	14	20150215
Category ID	156	19	20150215
Category ID	157	1	20150215
Category ID	158	127	20150215
Category ID	160	178	20150215
Category ID	161	36	20150215
Category ID	162	4	20150215
Category ID	163	1139	20150215
Category ID	164	1561	20150215
Category ID	167	1014	20150215
Category ID	168	1563	20150215
Category ID	169	792	20150215
Category ID	170	426	20150215
Category ID	171	5	20150215
Category ID	173	2	20150215
Category ID	174	51	20150215
Category ID	175	4	20150215
Category ID	176	10	20150215
Category ID	177	34	20150215
Category ID	178	30	20150215
Category ID	179	1	20150215
Category ID	180	117	20150215
Category ID	181	470	20150215
Category ID	183	4	20150215
Category ID	185	12	20150215
Category ID	186	7	20150215
Category ID	187	248	20150215
Category ID	190	24	20150215
Category ID	191	1447	20150215
Category ID	193	54	20150215
Category ID	194	1320	20150215
Category ID	197	29	20150215
Category ID	198	16	20150215
Category ID	199	1211	20150215
Category ID	200	14	20150215
Category ID	201	76	20150215
Category ID	202	103	20150215
Category ID	203	69	20150215
Category ID	204	55	20150215
Category ID	205	102	20150215
Category ID	209	110	20150215
Category ID	210	1100	20150215
Category ID	211	1714	20150215
Category ID	213	14	20150215
Category ID	214	41	20150215
Category ID	215	5	20150215
Category ID	216	4	20150215
Category ID	401	2	20150215
Category ID	404	18	20150215
Category ID	405	186	20150215
Category ID	406	409	20150215
Category ID	407	530	20150215
Category ID	408	1064	20150215
Category ID	409	4	20150215
Category ID	410	40	20150215
Category ID	411	154	20150215
Category ID	412	5	20150215
Category ID	413	42	20150215
Category ID	414	255	20150215
Category ID	415	395	20150215
Category ID	416	188	20150215
Category ID	417	40	20150215
Category ID	418	9	20150215
Category ID	419	31	20150215
Category ID	420	2	20150215
Category ID	421	3	20150215
Category ID	422	36	20150215
Category ID	424	7	20150215
Category ID	429	1	20150215
Category ID	430	68	20150215
Category ID	431	25	20150215
Category ID	432	105	20150215
Category ID	433	923	20150215
Category ID	435	15	20150215
Category ID	436	32	20150215
Category ID	437	1150	20150215
Category ID	438	1006	20150215
Category ID	439	447	20150215
Category ID	440	74	20150215
Category ID	441	10	20150215
Category ID	442	1	20150215
Category ID	443	105	20150215
Category ID	444	3	20150215
Category ID	447	44	20150215
Category ID	448	29	20150215
Category ID	449	1	20150215
Category ID	450	1	20150215
Category ID	451	18	20150215
Category ID	452	255	20150215
Category ID	453	775	20150215
Category ID	454	97	20150215
Category ID	455	3	20150215
Category ID	457	91	20150215
Category ID	458	30	20150215
